Date        Time      Moisture Level  Ambient Light  Pump Active  Pump Water Alarm  Plant Water Alarm
04/06/2023  10:23:42  2               12             0            1                 0
04/06/2023  10:23:43  2               12             0            1                 0
04/06/2023  10:23:44  2               12             0            1                 0
04/06/2023  10:23:45  2               12             0            1                 0
04/06/2023  10:23:47  2               12             0            1                 0
04/06/2023  10:23:48  2               12             0            1                 0
04/06/2023  10:23:49  2               12             0            1                 0
04/06/2023  10:23:50  2               12             0            1                 0
04/06/2023  10:23:51  2               12             0            1                 0
04/06/2023  10:23:52  2               12             0            1                 0
04/06/2023  10:23:53  2               12             0            1                 0
04/06/2023  10:23:54  2               12             0            1                 0
04/06/2023  10:23:55  2               12             0            1                 0
04/06/2023  10:23:56  2               12             0            1                 0
04/06/2023  10:23:57  2               12             0            1                 0
04/06/2023  10:23:58  2               12             0            1                 0
04/06/2023  10:23:59  2               12             0            1                 0
04/06/2023  10:24:00  2               12             0            1                 0
04/06/2023  10:24:02  2               12             0            1                 0
04/06/2023  10:24:03  2               12             0            1                 0
04/06/2023  10:24:04  2               12             0            1                 0
04/06/2023  10:24:05  2               12             0            1                 0
04/06/2023  10:24:06  2               12             0            1                 0
04/06/2023  10:24:07  2               12             0            1                 0
04/06/2023  10:24:08  2               12             0            1                 0
04/06/2023  10:24:09  2               12             0            1                 0
04/06/2023  10:24:10  2               12             0            1                 0
04/06/2023  10:24:11  2               12             0            1                 0
04/06/2023  10:24:12  2               12             0            1                 0
04/06/2023  10:24:13  2               12             0            1                 0
04/06/2023  10:24:14  2               12             0            1                 0
04/06/2023  10:24:15  2               12             0            1                 0
04/06/2023  10:24:17  2               12             0            1                 0
04/06/2023  10:24:18  2               12             0            1                 0
04/06/2023  10:24:19  2               12             0            1                 0
04/06/2023  10:24:20  2               12             0            1                 0
04/06/2023  10:24:21  2               12             0            1                 0
04/06/2023  10:24:22  2               12             0            1                 0
04/06/2023  10:24:23  2               12             0            1                 0
04/06/2023  10:24:24  2               12             0            1                 0
04/06/2023  10:24:25  2               12             0            1                 0
04/06/2023  10:24:26  2               12             0            1                 0
04/06/2023  10:24:27  2               12             0            1                 0
04/06/2023  10:24:28  2               12             0            1                 0
04/06/2023  10:24:29  2               12             0            1                 0
04/06/2023  10:24:30  2               12             0            1                 0
04/06/2023  10:24:32  2               12             0            1                 0
04/06/2023  10:24:33  2               12             0            1                 0
04/06/2023  10:24:34  2               12             0            1                 0
04/06/2023  10:24:35  2               12             0            1                 0
04/06/2023  10:24:36  2               12             0            1                 0
04/06/2023  10:24:37  2               12             0            1                 0
04/06/2023  10:24:38  2               12             0            1                 0
04/06/2023  10:24:39  2               12             0            1                 0
04/06/2023  10:24:40  2               12             0            1                 0
04/06/2023  10:24:41  2               12             0            1                 0
04/06/2023  10:24:42  2               12             0            1                 0
04/06/2023  10:24:43  2               12             0            1                 0
04/06/2023  10:24:44  2               12             0            1                 0
04/06/2023  10:24:46  2               12             0            1                 0
04/06/2023  10:24:47  2               12             0            1                 0
04/06/2023  10:24:48  2               12             0            1                 0
04/06/2023  10:24:49  2               12             0            1                 0
04/06/2023  10:24:50  2               12             0            1                 0
04/06/2023  10:24:51  2               12             0            1                 0
04/06/2023  10:24:52  2               12             0            1                 0
04/06/2023  10:24:53  2               12             0            1                 0
04/06/2023  10:24:54  2               12             0            1                 0
04/06/2023  10:24:55  2               12             0            1                 0
04/06/2023  10:24:56  2               12             0            1                 0
04/06/2023  10:24:57  2               12             0            1                 0
04/06/2023  10:24:59  2               12             0            1                 0
04/06/2023  10:25:00  2               12             0            1                 0
04/06/2023  10:25:01  2               12             0            1                 0
04/06/2023  10:25:02  2               12             0            1                 0
04/06/2023  10:25:03  2               12             0            1                 0
04/06/2023  10:25:04  2               12             0            1                 0
04/06/2023  10:25:05  2               12             0            1                 0
04/06/2023  10:25:06  2               12             0            1                 0
04/06/2023  10:25:07  2               12             0            1                 0
04/06/2023  10:25:08  2               12             0            1                 0
04/06/2023  10:25:09  2               12             0            1                 0
04/06/2023  10:25:10  2               12             0            1                 0
04/06/2023  10:25:11  2               12             0            1                 0
04/06/2023  10:25:13  2               12             0            1                 0
04/06/2023  10:25:14  2               12             0            1                 0
04/06/2023  10:25:15  2               12             0            1                 0
04/06/2023  10:25:16  2               12             0            1                 0
04/06/2023  10:25:17  2               12             0            1                 0
04/06/2023  10:25:18  2               12             0            1                 0
04/06/2023  10:25:19  2               12             0            1                 0
04/06/2023  10:25:20  2               12             0            1                 0
04/06/2023  10:25:21  2               12             0            1                 0
04/06/2023  10:25:22  2               12             0            1                 0
04/06/2023  10:25:23  2               12             0            1                 0
04/06/2023  10:25:25  2               12             0            1                 0
04/06/2023  10:25:26  2               12             0            1                 0
04/06/2023  10:25:27  2               12             0            1                 0
04/06/2023  10:25:28  2               12             0            1                 0
04/06/2023  10:25:29  2               12             0            1                 0
04/06/2023  10:25:30  2               12             0            1                 0
04/06/2023  10:25:31  2               12             0            1                 0
04/06/2023  10:25:32  2               12             0            1                 0
04/06/2023  10:25:33  2               12             0            1                 0
04/06/2023  10:25:34  2               12             0            1                 0
04/06/2023  10:25:35  2               12             0            1                 0
04/06/2023  10:25:36  2               12             0            1                 0
04/06/2023  10:25:38  2               12             0            1                 0
04/06/2023  10:25:39  2               12             0            1                 0
04/06/2023  10:25:40  2               12             0            1                 0
04/06/2023  10:25:41  2               12             0            1                 0
04/06/2023  10:25:42  2               12             0            1                 0
04/06/2023  10:25:43  2               12             0            1                 0
04/06/2023  10:25:44  2               12             0            1                 0
04/06/2023  10:25:45  2               12             0            1                 0
04/06/2023  10:25:46  2               12             0            1                 0
04/06/2023  10:25:47  2               12             0            1                 0
04/06/2023  10:25:48  2               12             0            1                 0
04/06/2023  10:25:50  2               12             0            1                 0
04/06/2023  10:25:51  2               12             0            1                 0
04/06/2023  10:25:52  2               12             0            1                 0
04/06/2023  10:25:53  2               12             0            1                 0
04/06/2023  10:25:54  2               12             0            1                 0
04/06/2023  10:25:55  2               12             0            1                 0
04/06/2023  10:25:56  2               12             0            1                 0
04/06/2023  10:25:57  2               12             0            1                 0
04/06/2023  10:25:58  2               12             0            1                 0
04/06/2023  10:25:59  2               12             0            1                 0
04/06/2023  10:26:01  2               12             0            1                 0
04/06/2023  10:26:02  2               12             0            1                 0
04/06/2023  10:26:03  2               12             0            1                 0
04/06/2023  10:26:04  2               12             0            1                 0
04/06/2023  10:26:05  2               12             0            1                 0
04/06/2023  10:26:06  2               12             0            1                 0
04/06/2023  10:26:07  2               12             0            1                 0
04/06/2023  10:26:08  2               12             0            1                 0
04/06/2023  10:26:09  2               12             0            1                 0
04/06/2023  10:26:10  2               12             0            1                 0
04/06/2023  10:26:12  2               12             0            1                 0
04/06/2023  10:26:13  2               12             0            1                 0
04/06/2023  10:26:14  2               12             0            1                 0
04/06/2023  10:26:15  2               12             0            1                 0
04/06/2023  10:26:16  2               12             0            1                 0
04/06/2023  10:26:17  2               12             0            1                 0
04/06/2023  10:26:18  2               12             0            1                 0
04/06/2023  10:26:19  2               12             0            1                 0
04/06/2023  10:26:20  2               12             0            1                 0
04/06/2023  10:26:22  2               12             0            1                 0
04/06/2023  10:26:23  2               12             0            1                 0
04/06/2023  10:26:24  2               12             0            1                 0
04/06/2023  10:26:25  2               12             0            1                 0
04/06/2023  10:26:26  2               12             0            1                 0
04/06/2023  10:26:27  2               12             0            1                 0
04/06/2023  10:26:28  2               12             0            1                 0
04/06/2023  10:26:29  2               12             0            1                 0
04/06/2023  10:26:30  2               12             0            1                 0
04/06/2023  10:26:31  2               12             0            1                 0
04/06/2023  10:26:33  2               12             0            1                 0
04/06/2023  10:26:34  2               12             0            1                 0
04/06/2023  10:26:35  2               12             0            1                 0
04/06/2023  10:26:36  2               12             0            1                 0
04/06/2023  10:26:37  2               12             0            1                 0
04/06/2023  10:26:38  2               12             0            1                 0
04/06/2023  10:26:39  2               11             0            1                 0
04/06/2023  10:26:40  2               12             0            1                 0
04/06/2023  10:26:41  2               12             0            1                 0
04/06/2023  10:26:43  2               12             0            1                 0
04/06/2023  10:26:44  2               12             0            1                 0
04/06/2023  10:26:45  2               12             0            1                 0
04/06/2023  10:26:46  2               12             0            1                 0
04/06/2023  10:26:47  2               12             0            1                 0
04/06/2023  10:26:48  2               12             0            1                 0
04/06/2023  10:26:49  2               12             0            1                 0
04/06/2023  10:26:50  2               12             0            1                 0
04/06/2023  10:26:51  2               12             0            1                 0
04/06/2023  10:26:53  2               12             0            1                 0
04/06/2023  10:26:54  2               12             0            1                 0
04/06/2023  10:26:55  2               12             0            1                 0
04/06/2023  10:26:56  2               12             0            1                 0
04/06/2023  10:26:57  2               12             0            1                 0
04/06/2023  10:26:58  2               12             0            1                 0
04/06/2023  10:26:59  2               12             0            1                 0
04/06/2023  10:27:00  2               12             0            1                 0
04/06/2023  10:27:01  2               12             0            1                 0
04/06/2023  10:27:03  2               12             0            1                 0
04/06/2023  10:27:04  2               12             0            1                 0
04/06/2023  10:27:05  2               12             0            1                 0
04/06/2023  10:27:06  2               12             0            1                 0
04/06/2023  10:27:07  2               12             0            1                 0
04/06/2023  10:27:08  2               12             0            1                 0
04/06/2023  10:27:09  2               12             0            1                 0
04/06/2023  10:27:10  2               12             0            1                 0
04/06/2023  10:27:12  2               12             0            1                 0
04/06/2023  10:27:13  2               12             0            1                 0
04/06/2023  10:27:14  2               12             0            1                 0
04/06/2023  10:27:15  2               12             0            1                 0
04/06/2023  10:27:16  2               12             0            1                 0
04/06/2023  10:27:17  2               12             0            1                 0
04/06/2023  10:27:18  2               12             0            1                 0
04/06/2023  10:27:19  2               12             0            1                 0
04/06/2023  10:27:20  2               12             0            1                 0
04/06/2023  10:27:22  2               12             0            1                 0
04/06/2023  10:27:23  2               12             0            1                 0
04/06/2023  10:27:24  2               12             0            1                 0
04/06/2023  10:27:25  2               12             0            1                 0
04/06/2023  10:27:26  2               12             0            1                 0
04/06/2023  10:27:27  2               12             0            1                 0
04/06/2023  10:27:28  2               12             0            1                 0
04/06/2023  10:27:29  2               12             0            1                 0
04/06/2023  10:27:32  2               12             0            1                 0
04/06/2023  10:27:33  2               12             0            1                 0
04/06/2023  10:27:34  2               12             0            1                 0
04/06/2023  10:27:35  2               12             0            1                 0
04/06/2023  10:27:36  2               12             0            1                 0
04/06/2023  10:27:37  2               12             0            1                 0
04/06/2023  10:27:38  2               12             0            1                 0
04/06/2023  10:27:40  2               12             0            1                 0
04/06/2023  10:27:41  2               12             0            1                 0
04/06/2023  10:27:42  2               12             0            1                 0
04/06/2023  10:27:43  2               12             0            1                 0
04/06/2023  10:27:44  2               12             0            1                 0
04/06/2023  10:27:45  2               11             0            1                 0
04/06/2023  10:27:46  2               12             0            1                 0
04/06/2023  10:27:47  2               12             0            1                 0
04/06/2023  10:27:48  2               12             0            1                 0
04/06/2023  10:27:50  2               12             0            1                 0
04/06/2023  10:27:51  2               12             0            1                 0
04/06/2023  10:27:52  2               12             0            1                 0
04/06/2023  10:27:53  2               12             0            1                 0
04/06/2023  10:27:54  2               12             0            1                 0
04/06/2023  10:27:55  2               12             0            1                 0
04/06/2023  10:27:57  2               12             0            1                 0
04/06/2023  10:27:58  2               12             0            1                 0
04/06/2023  10:27:59  2               11             0            1                 0
04/06/2023  10:28:00  2               12             0            1                 0
04/06/2023  10:28:01  2               12             0            1                 0
04/06/2023  10:28:02  2               12             0            1                 0
04/06/2023  10:28:03  2               12             0            1                 0
04/06/2023  10:28:04  2               12             0            1                 0
04/06/2023  10:28:06  2               12             0            1                 0
04/06/2023  10:28:07  2               12             0            1                 0
04/06/2023  10:28:08  2               12             0            1                 0
04/06/2023  10:28:09  2               12             0            1                 0
04/06/2023  10:28:10  2               11             0            1                 0
04/06/2023  10:28:11  2               12             0            1                 0
04/06/2023  10:28:12  2               12             0            1                 0
04/06/2023  10:28:13  2               11             0            1                 0
04/06/2023  10:28:15  2               11             0            1                 0
04/06/2023  10:28:16  2               12             0            1                 0
04/06/2023  10:28:17  2               12             0            1                 0
04/06/2023  10:28:18  2               12             0            1                 0
04/06/2023  10:28:19  2               11             0            1                 0
04/06/2023  10:28:20  2               11             0            1                 0
04/06/2023  10:28:21  2               12             0            1                 0
04/06/2023  10:28:23  2               12             0            1                 0
04/06/2023  10:28:24  2               11             0            1                 0
04/06/2023  10:28:25  2               12             0            1                 0
04/06/2023  10:28:26  2               11             0            1                 0
04/06/2023  10:28:27  2               11             0            1                 0
04/06/2023  10:28:28  2               11             0            1                 0
04/06/2023  10:28:29  2               12             0            1                 0
04/06/2023  10:28:30  2               11             0            1                 0
04/06/2023  10:28:32  2               11             0            1                 0
04/06/2023  10:28:33  2               11             0            1                 0
04/06/2023  10:28:34  2               12             0            1                 0
04/06/2023  10:28:35  2               12             0            1                 0
04/06/2023  10:28:36  2               12             0            1                 0
04/06/2023  10:28:37  2               11             0            1                 0
04/06/2023  10:28:38  2               12             0            1                 0
04/06/2023  10:28:40  2               11             0            1                 0
04/06/2023  10:28:41  2               12             0            1                 0
04/06/2023  10:28:42  2               12             0            1                 0
04/06/2023  10:28:43  2               12             0            1                 0
04/06/2023  10:28:44  2               12             0            1                 0
04/06/2023  10:28:45  2               11             0            1                 0
04/06/2023  10:28:46  2               11             0            1                 0
04/06/2023  10:28:48  2               11             0            1                 0
04/06/2023  10:28:49  2               11             0            1                 0
04/06/2023  10:28:50  2               11             0            1                 0
04/06/2023  10:28:51  2               11             0            1                 0
04/06/2023  10:28:52  2               11             0            1                 0
04/06/2023  10:28:53  2               11             0            1                 0
04/06/2023  10:28:54  2               11             0            1                 0
04/06/2023  10:28:56  2               12             0            1                 0
04/06/2023  10:28:57  2               12             0            1                 0
04/06/2023  10:28:58  2               12             0            1                 0
04/06/2023  10:28:59  2               11             0            1                 0
04/06/2023  10:29:00  2               11             0            1                 0
04/06/2023  10:29:01  2               12             0            1                 0
04/06/2023  10:29:02  2               11             0            1                 0
04/06/2023  10:29:04  2               11             0            1                 0
04/06/2023  10:29:05  2               12             0            1                 0
04/06/2023  10:29:06  2               11             0            1                 0
04/06/2023  10:29:07  2               12             0            1                 0
04/06/2023  10:29:08  2               11             0            1                 0
04/06/2023  10:29:09  2               11             0            1                 0
04/06/2023  10:29:11  2               12             0            1                 0
04/06/2023  10:29:12  2               12             0            1                 0
04/06/2023  10:29:13  2               12             0            1                 0
04/06/2023  10:29:14  2               12             0            1                 0
04/06/2023  10:29:15  2               12             0            1                 0
04/06/2023  10:29:16  2               11             0            1                 0
04/06/2023  10:29:17  2               11             0            1                 0
04/06/2023  10:29:19  2               12             0            1                 0
04/06/2023  10:29:20  2               12             0            1                 0
04/06/2023  10:29:21  2               11             0            1                 0
04/06/2023  10:29:22  2               12             0            1                 0
04/06/2023  10:29:23  2               11             0            1                 0
04/06/2023  10:29:24  2               11             0            1                 0
04/06/2023  10:29:26  2               11             0            1                 0
04/06/2023  10:29:27  2               12             0            1                 0
04/06/2023  10:29:28  2               12             0            1                 0
04/06/2023  10:29:29  2               11             0            1                 0
04/06/2023  10:29:30  2               11             0            1                 0
04/06/2023  10:29:31  2               11             0            1                 0
04/06/2023  10:29:32  2               11             0            1                 0
04/06/2023  10:29:34  2               11             0            1                 0
04/06/2023  10:29:35  2               12             0            1                 0
04/06/2023  10:29:36  2               12             0            1                 0
04/06/2023  10:29:37  2               11             0            1                 0
04/06/2023  10:29:38  2               11             0            1                 0
04/06/2023  10:29:39  2               11             0            1                 0
04/06/2023  10:29:41  2               12             0            1                 0
04/06/2023  10:29:42  2               12             0            1                 0
04/06/2023  10:29:43  2               12             0            1                 0
04/06/2023  10:29:44  2               12             0            1                 0
04/06/2023  10:29:45  2               12             0            1                 0
04/06/2023  10:29:46  2               12             0            1                 0
04/06/2023  10:29:47  2               12             0            1                 0
04/06/2023  10:29:49  2               12             0            1                 0
04/06/2023  10:29:50  2               11             0            1                 0
04/06/2023  10:29:51  2               12             0            1                 0
04/06/2023  10:29:52  2               11             0            1                 0
04/06/2023  10:30:17  2               11             0            1                 0
04/06/2023  10:30:20  2               12             1            1                 0
04/06/2023  10:30:21  2               11             0            1                 0
04/06/2023  10:30:23  2               11             0            1                 0
04/06/2023  10:30:24  2               12             0            1                 0
04/06/2023  10:30:25  2               12             0            1                 0
04/06/2023  10:30:26  2               11             0            1                 0
04/06/2023  10:30:49  2               12             0            1                 0
04/06/2023  10:30:50  2               11             0            1                 0
04/06/2023  10:30:52  2               12             0            1                 0
04/06/2023  10:30:53  2               11             0            1                 0
04/06/2023  10:30:54  2               12             0            1                 0
04/06/2023  10:30:55  2               12             0            1                 0
04/06/2023  10:30:56  2               12             0            1                 0
04/06/2023  10:30:57  2               12             0            1                 0
04/06/2023  10:30:59  2               11             0            1                 0
04/06/2023  10:31:00  2               12             0            1                 0
04/06/2023  10:31:01  2               11             0            1                 0
04/06/2023  10:31:02  2               11             0            1                 0
04/06/2023  10:31:03  2               11             0            1                 0
04/06/2023  10:31:04  2               11             0            1                 0
04/06/2023  10:31:05  2               12             0            1                 0
04/06/2023  10:31:07  2               11             0            1                 0
04/06/2023  10:31:08  2               11             0            1                 0
04/06/2023  10:31:09  2               11             0            1                 0
04/06/2023  10:31:10  2               11             0            1                 0
04/06/2023  10:31:11  2               12             0            1                 0
04/06/2023  10:31:12  2               12             0            1                 0
04/06/2023  10:31:14  2               11             0            1                 0
04/06/2023  10:31:15  2               11             0            1                 0
04/06/2023  10:31:16  2               12             0            1                 0
04/06/2023  10:31:17  2               12             0            1                 0
04/06/2023  10:31:18  2               12             0            1                 0
04/06/2023  10:31:19  2               11             0            1                 0
04/06/2023  10:31:21  2               12             0            1                 0
04/06/2023  10:31:22  2               12             0            1                 0
04/06/2023  10:31:23  2               12             0            1                 0
04/06/2023  10:31:24  2               11             0            1                 0
04/06/2023  10:31:25  2               12             0            1                 0
04/06/2023  10:31:27  2               11             0            1                 0
04/06/2023  10:31:28  2               11             0            1                 0
04/06/2023  10:31:29  2               12             0            1                 0
04/06/2023  10:31:30  2               11             0            1                 0
04/06/2023  10:31:31  2               11             0            1                 0
04/06/2023  10:31:32  2               11             0            1                 0
04/06/2023  10:31:34  2               11             0            1                 0
04/06/2023  10:31:35  2               11             0            1                 0
04/06/2023  10:31:36  2               12             0            1                 0
04/06/2023  10:31:37  2               12             0            1                 0
04/06/2023  10:31:38  2               12             0            1                 0
04/06/2023  10:31:39  2               11             0            1                 0
04/06/2023  10:31:41  2               12             0            1                 0
04/06/2023  10:31:42  2               11             0            1                 0
04/06/2023  10:31:43  2               12             0            1                 0
04/06/2023  10:31:44  2               12             0            1                 0
04/06/2023  10:31:45  2               12             0            1                 0
04/06/2023  10:31:46  2               12             0            1                 0
04/06/2023  10:31:48  2               12             0            1                 0
04/06/2023  10:31:49  2               12             0            1                 0
04/06/2023  10:31:50  2               11             0            1                 0
04/06/2023  10:31:51  2               12             0            1                 0
04/06/2023  10:31:52  2               12             0            1                 0
04/06/2023  10:31:53  2               12             0            1                 0
04/06/2023  10:31:55  2               12             0            1                 0
04/06/2023  10:31:56  2               12             0            1                 0
04/06/2023  10:31:57  2               12             0            1                 0
04/06/2023  10:31:58  2               12             0            1                 0
04/06/2023  10:31:59  2               12             0            1                 0
04/06/2023  10:32:01  2               12             0            1                 0
04/06/2023  10:32:02  2               12             0            1                 0
04/06/2023  10:32:03  2               12             0            1                 0
04/06/2023  10:32:04  2               12             0            1                 0
04/06/2023  10:32:05  2               12             0            1                 0
04/06/2023  10:32:07  2               12             0            1                 0
04/06/2023  10:32:08  2               12             0            1                 0
04/06/2023  10:32:09  2               12             0            1                 0
04/06/2023  10:32:10  2               12             0            1                 0
04/06/2023  10:32:11  2               11             0            1                 0
04/06/2023  10:32:12  2               12             0            1                 0
04/06/2023  10:32:14  2               12             0            1                 0
04/06/2023  10:32:15  2               12             0            1                 0
04/06/2023  10:32:16  2               12             0            1                 0
04/06/2023  10:32:17  2               12             0            1                 0
04/06/2023  10:32:18  2               11             0            1                 0
04/06/2023  10:32:20  2               12             0            1                 0
04/06/2023  10:32:21  2               11             0            1                 0
04/06/2023  10:32:22  2               12             0            1                 0
04/06/2023  10:32:23  2               12             0            1                 0
04/06/2023  10:32:24  2               12             0            1                 0
04/06/2023  10:32:26  2               12             0            1                 0
04/06/2023  10:32:27  2               12             0            1                 0
04/06/2023  10:32:28  2               12             0            1                 0
04/06/2023  10:32:29  2               12             0            1                 0
04/06/2023  10:32:30  2               12             0            1                 0
04/06/2023  10:32:31  2               12             0            1                 0
04/06/2023  10:32:33  2               12             0            1                 0
04/06/2023  10:32:34  2               12             0            1                 0
04/06/2023  10:32:35  2               12             0            1                 0
04/06/2023  10:32:36  2               12             0            1                 0
04/06/2023  10:32:37  2               12             0            1                 0
04/06/2023  10:32:39  2               12             0            1                 0
04/06/2023  10:32:40  2               12             0            1                 0
04/06/2023  10:32:41  2               12             0            1                 0
04/06/2023  10:32:42  2               12             0            1                 0
04/06/2023  10:32:43  2               12             0            1                 0
04/06/2023  10:32:45  2               12             0            1                 0
04/06/2023  10:32:47  2               12             0            1                 0
04/06/2023  10:32:48  2               12             0            1                 0
04/06/2023  10:32:50  2               12             0            1                 0
04/06/2023  10:32:51  2               12             0            1                 0
04/06/2023  10:32:52  2               12             0            1                 0
04/06/2023  10:32:53  2               12             0            1                 0
04/06/2023  10:32:54  2               12             0            1                 0
04/06/2023  10:32:56  2               12             0            1                 0
